,trace_id,flight,departure_date,price,origin,dest_city_code,timestamp
1477,8,RIX_TSF,2022-08-16,80.0,,,2022-08-06 22:47:00
1478,22,TSF_EIN,2022-08-30,65.0,,,2022-08-06 22:47:00
1479,15,TSF_EIN,2022-08-23,70.0,,,2022-08-06 22:47:00
1480,17,TSF_EIN,2022-08-25,75.0,,,2022-08-06 22:47:00
1481,8,TSF_EIN,2022-08-16,82.0,,,2022-08-06 22:47:00
1482,10,TSF_EIN,2022-08-18,91.0,,,2022-08-06 22:47:00
1483,11,EIN_TSF,2022-08-18,49.0,,,2022-08-06 22:47:00
1484,23,EIN_TSF,2022-08-30,20.0,,,2022-08-06 22:47:00
1485,14,EIN_TSF,2022-08-21,43.0,,,2022-08-06 22:47:00
1486,16,EIN_TSF,2022-08-23,28.0,,,2022-08-06 22:47:00
1487,18,EIN_TSF,2022-08-25,31.0,,,2022-08-06 22:47:00
1488,2,EIN_TSF,2022-08-09,49.0,,,2022-08-06 22:47:00
1489,4,EIN_TSF,2022-08-11,32.0,,,2022-08-06 22:47:00
1490,7,EIN_TSF,2022-08-14,20.0,,,2022-08-06 22:47:00
1491,9,EIN_TSF,2022-08-16,21.0,,,2022-08-06 22:47:00
1492,21,EIN_TSF,2022-08-28,28.0,,,2022-08-06 22:47:00
1493,23,ZAG_EIN,2022-09-26,34.0,,,2022-08-07 01:09:00
1494,24,ZAG_EIN,2022-09-30,29.0,,,2022-08-07 01:09:00
1495,13,ZAG_EIN,2022-09-16,59.0,,,2022-08-07 01:09:00
1496,17,ZAG_EIN,2022-09-19,78.0,,,2022-08-07 01:09:00
1497,1,ZAG_EIN,2022-09-02,72.0,,,2022-08-07 01:09:00
1498,3,ZAG_EIN,2022-09-05,80.0,,,2022-08-07 01:09:00
1499,6,ZAG_EIN,2022-09-09,52.0,,,2022-08-07 01:09:00
1500,9,ZAG_EIN,2022-09-12,53.0,,,2022-08-07 01:09:00
1501,21,ZAG_EIN,2022-09-23,57.0,,,2022-08-07 01:09:00
1502,12,EIN_ZAG,2022-09-16,43.0,,,2022-08-07 01:09:00
1503,14,EIN_ZAG,2022-09-19,23.0,,,2022-08-07 01:09:00
1504,16,EIN_ZAG,2022-09-23,27.0,,,2022-08-07 01:09:00
1505,19,EIN_ZAG,2022-09-26,18.0,,,2022-08-07 01:09:00
1506,0,EIN_ZAG,2022-09-02,57.0,,,2022-08-07 01:09:00
1507,3,EIN_ZAG,2022-09-05,20.0,,,2022-08-07 01:09:00
1508,6,EIN_ZAG,2022-09-09,24.0,,,2022-08-07 01:09:00
1509,8,EIN_ZAG,2022-09-12,24.0,,,2022-08-07 01:09:00
1510,20,EIN_ZAG,2022-09-30,22.0,,,2022-08-07 01:09:00
1511,45,ZAG_STN,2022-09-25,33.0,,,2022-08-07 01:09:00
1512,46,ZAG_STN,2022-09-26,66.0,,,2022-08-07 01:09:00
1513,48,ZAG_STN,2022-09-27,18.0,,,2022-08-07 01:09:00
1514,49,ZAG_STN,2022-09-28,12.0,,,2022-08-07 01:09:00
1515,50,ZAG_STN,2022-09-29,19.0,,,2022-08-07 01:09:00
1516,51,ZAG_STN,2022-09-30,32.0,,,2022-08-07 01:09:00
1517,10,ZAG_STN,2022-09-06,73.0,,,2022-08-07 01:09:00
1518,12,ZAG_STN,2022-09-07,58.0,,,2022-08-07 01:09:00
1519,15,ZAG_STN,2022-09-08,36.0,,,2022-08-07 01:09:00
1520,16,ZAG_STN,2022-09-09,34.0,,,2022-08-07 01:09:00
1521,18,ZAG_STN,2022-09-10,40.0,,,2022-08-07 01:09:00
1522,19,ZAG_STN,2022-09-11,47.0,,,2022-08-07 01:09:00
1523,1,ZAG_STN,2022-09-01,88.0,,,2022-08-07 01:09:00
1524,20,ZAG_STN,2022-09-12,35.0,,,2022-08-07 01:09:00
1525,21,ZAG_STN,2022-09-13,37.0,,,2022-08-07 01:09:00
1526,23,ZAG_STN,2022-09-14,41.0,,,2022-08-07 01:09:00
1527,25,ZAG_STN,2022-09-15,74.0,,,2022-08-07 01:09:00
1528,28,ZAG_STN,2022-09-16,42.0,,,2022-08-07 01:09:00
1529,30,ZAG_STN,2022-09-17,46.0,,,2022-08-07 01:09:00
1530,31,ZAG_STN,2022-09-18,55.0,,,2022-08-07 01:09:00
1531,33,ZAG_STN,2022-09-19,40.0,,,2022-08-07 01:09:00
1532,35,ZAG_STN,2022-09-20,36.0,,,2022-08-07 01:09:00
1533,37,ZAG_STN,2022-09-21,43.0,,,2022-08-07 01:09:00
1534,38,ZAG_STN,2022-09-22,46.0,,,2022-08-07 01:09:00
1535,40,ZAG_STN,2022-09-23,40.0,,,2022-08-07 01:09:00
1536,42,ZAG_STN,2022-09-24,47.0,,,2022-08-07 01:09:00
1537,23,STN_ZAG,2022-09-18,43.0,,,2022-08-07 01:10:00
1538,25,STN_ZAG,2022-09-19,27.0,,,2022-08-07 01:10:00
1539,26,STN_ZAG,2022-09-20,33.0,,,2022-08-07 01:10:00
1540,28,STN_ZAG,2022-09-21,24.0,,,2022-08-07 01:10:00
1541,30,STN_ZAG,2022-09-22,39.0,,,2022-08-07 01:10:00
1542,31,STN_ZAG,2022-09-23,28.0,,,2022-08-07 01:10:00
1543,10,STN_ZAG,2022-09-10,33.0,,,2022-08-07 01:10:00
1544,11,STN_ZAG,2022-09-11,18.0,,,2022-08-07 01:10:00
1545,33,STN_ZAG,2022-09-24,33.0,,,2022-08-07 01:10:00
1546,12,STN_ZAG,2022-09-12,22.0,,,2022-08-07 01:10:00
1547,13,STN_ZAG,2022-09-13,26.0,,,2022-08-07 01:10:00
1548,35,STN_ZAG,2022-09-25,29.0,,,2022-08-07 01:10:00
1549,36,STN_ZAG,2022-09-26,18.0,,,2022-08-07 01:10:00
1550,15,STN_ZAG,2022-09-14,24.0,,,2022-08-07 01:10:00
1551,37,STN_ZAG,2022-09-27,19.0,,,2022-08-07 01:10:00
1552,39,STN_ZAG,2022-09-28,31.0,,,2022-08-07 01:10:00
1553,18,STN_ZAG,2022-09-15,49.0,,,2022-08-07 01:10:00
1554,0,STN_ZAG,2022-09-01,19.0,,,2022-08-07 01:10:00
1555,1,STN_ZAG,2022-09-02,24.0,,,2022-08-07 01:10:00
1556,2,STN_ZAG,2022-09-03,18.0,,,2022-08-07 01:10:00
1557,3,STN_ZAG,2022-09-04,23.0,,,2022-08-07 01:10:00
1558,4,STN_ZAG,2022-09-05,28.0,,,2022-08-07 01:10:00
1559,5,STN_ZAG,2022-09-06,19.0,,,2022-08-07 01:10:00
1560,6,STN_ZAG,2022-09-07,22.0,,,2022-08-07 01:10:00
1561,7,STN_ZAG,2022-09-08,12.0,,,2022-08-07 01:10:00
1562,8,STN_ZAG,2022-09-09,33.0,,,2022-08-07 01:10:00
1563,40,STN_ZAG,2022-09-29,21.0,,,2022-08-07 01:10:00
1564,20,STN_ZAG,2022-09-16,57.0,,,2022-08-07 01:10:00
1565,42,STN_ZAG,2022-09-30,40.0,,,2022-08-07 01:10:00
1566,21,STN_ZAG,2022-09-17,41.0,,,2022-08-07 01:10:00
1567,22,ZAG_AGP,2022-09-21,52.0,,,2022-08-07 01:10:00
1568,26,ZAG_AGP,2022-09-24,85.0,,,2022-08-07 01:10:00
1569,31,ZAG_AGP,2022-09-28,64.0,,,2022-08-07 01:10:00
1570,13,ZAG_AGP,2022-09-14,57.0,,,2022-08-07 01:10:00
1571,18,ZAG_AGP,2022-09-17,90.0,,,2022-08-07 01:10:00
1572,2,ZAG_AGP,2022-09-03,46.0,,,2022-08-07 01:10:00
1573,5,ZAG_AGP,2022-09-07,82.0,,,2022-08-07 01:10:00
1574,8,ZAG_AGP,2022-09-10,78.0,,,2022-08-07 01:10:00
1575,24,AGP_ZAG,2022-09-28,38.0,,,2022-08-07 01:10:00
1576,12,AGP_ZAG,2022-09-14,31.0,,,2022-08-07 01:10:00
1577,15,AGP_ZAG,2022-09-17,59.0,,,2022-08-07 01:10:00
1578,19,AGP_ZAG,2022-09-21,22.0,,,2022-08-07 01:10:00
1579,2,AGP_ZAG,2022-09-03,36.0,,,2022-08-07 01:10:00
1580,8,AGP_ZAG,2022-09-10,77.0,,,2022-08-07 01:10:00
1581,20,AGP_ZAG,2022-09-24,28.0,,,2022-08-07 01:10:00
1582,22,ZAG_CRL,2022-09-17,50.0,,,2022-08-07 01:10:00
1583,24,ZAG_CRL,2022-09-18,59.0,,,2022-08-07 01:10:00
1584,25,ZAG_CRL,2022-09-19,52.0,,,2022-08-07 01:10:00
1585,28,ZAG_CRL,2022-09-21,38.0,,,2022-08-07 01:10:00
1586,10,ZAG_CRL,2022-09-09,11.0,,,2022-08-07 01:10:00
1587,32,ZAG_CRL,2022-09-23,24.0,,,2022-08-07 01:10:00
1588,11,ZAG_CRL,2022-09-10,11.0,,,2022-08-07 01:10:00
1589,33,ZAG_CRL,2022-09-24,11.0,,,2022-08-07 01:10:00
1590,12,ZAG_CRL,2022-09-11,43.0,,,2022-08-07 01:10:00
1591,35,ZAG_CRL,2022-09-25,31.0,,,2022-08-07 01:10:00
1592,14,ZAG_CRL,2022-09-12,30.0,,,2022-08-07 01:10:00
1593,36,ZAG_CRL,2022-09-26,13.0,,,2022-08-07 01:10:00
1594,39,ZAG_CRL,2022-09-28,31.0,,,2022-08-07 01:10:00
1595,18,ZAG_CRL,2022-09-14,46.0,,,2022-08-07 01:10:00
1596,2,ZAG_CRL,2022-09-02,27.0,,,2022-08-07 01:10:00
1597,3,ZAG_CRL,2022-09-03,20.0,,,2022-08-07 01:10:00
1598,4,ZAG_CRL,2022-09-04,35.0,,,2022-08-07 01:10:00
1599,5,ZAG_CRL,2022-09-05,19.0,,,2022-08-07 01:10:00
1600,6,ZAG_CRL,2022-09-07,43.0,,,2022-08-07 01:10:00
1601,42,ZAG_CRL,2022-09-30,11.0,,,2022-08-07 01:10:00
1602,21,ZAG_CRL,2022-09-16,40.0,,,2022-08-07 01:10:00
1603,22,CRL_ZAG,2022-09-19,31.0,,,2022-08-07 01:10:00
1604,25,CRL_ZAG,2022-09-21,22.0,,,2022-08-07 01:10:00
1605,28,CRL_ZAG,2022-09-23,11.0,,,2022-08-07 01:10:00
1606,29,CRL_ZAG,2022-09-24,23.0,,,2022-08-07 01:10:00
1607,30,CRL_ZAG,2022-09-25,31.0,,,2022-08-07 01:10:00
1608,31,CRL_ZAG,2022-09-28,31.0,,,2022-08-07 01:10:00
1609,11,CRL_ZAG,2022-09-09,24.0,,,2022-08-07 01:10:00
1610,12,CRL_ZAG,2022-09-10,23.0,,,2022-08-07 01:10:00
1611,13,CRL_ZAG,2022-09-11,34.0,,,2022-08-07 01:10:00
1612,35,CRL_ZAG,2022-09-30,31.0,,,2022-08-07 01:10:00
1613,14,CRL_ZAG,2022-09-12,28.0,,,2022-08-07 01:10:00
1614,17,CRL_ZAG,2022-09-14,34.0,,,2022-08-07 01:10:00
1615,19,CRL_ZAG,2022-09-16,20.0,,,2022-08-07 01:10:00
1616,2,CRL_ZAG,2022-09-02,23.0,,,2022-08-07 01:10:00
1617,3,CRL_ZAG,2022-09-03,39.0,,,2022-08-07 01:10:00
1618,4,CRL_ZAG,2022-09-04,23.0,,,2022-08-07 01:10:00
1619,5,CRL_ZAG,2022-09-05,15.0,,,2022-08-07 01:10:00
1620,8,CRL_ZAG,2022-09-07,34.0,,,2022-08-07 01:10:00
1621,20,CRL_ZAG,2022-09-17,31.0,,,2022-08-07 01:10:00
1622,21,CRL_ZAG,2022-09-18,29.0,,,2022-08-07 01:10:00
1623,44,ZAG_BVA,2022-09-25,45.0,,,2022-08-07 01:10:00
1624,47,ZAG_CDG,2022-09-26,96.0,,,2022-08-07 01:10:00
1625,48,ZAG_CDG,2022-09-27,89.0,,,2022-08-07 01:10:00
1626,52,ZAG_BVA,2022-09-29,19.0,,,2022-08-07 01:10:00
1627,12,ZAG_BVA,2022-09-08,26.0,,,2022-08-07 01:10:00
1628,17,ZAG_BVA,2022-09-11,61.0,,,2022-08-07 01:10:00
1629,0,ZAG_BVA,2022-09-01,40.0,,,2022-08-07 01:10:00
1630,5,ZAG_BVA,2022-09-04,43.0,,,2022-08-07 01:10:00
1631,25,ZAG_BVA,2022-09-15,65.0,,,2022-08-07 01:10:00
1632,32,ZAG_BVA,2022-09-18,49.0,,,2022-08-07 01:10:00
1633,39,ZAG_BVA,2022-09-22,18.0,,,2022-08-07 01:10:00
1634,44,BVA_ZAG,2022-09-29,11.0,,,2022-08-07 01:10:00
1635,24,BVA_ZAG,2022-09-15,14.0,,,2022-08-07 01:10:00
1636,29,BVA_ZAG,2022-09-18,22.0,,,2022-08-07 01:10:00
1637,12,BVA_ZAG,2022-09-08,11.0,,,2022-08-07 01:10:00
1638,34,BVA_ZAG,2022-09-22,12.0,,,2022-08-07 01:10:00
1639,37,BVA_ZAG,2022-09-25,37.0,,,2022-08-07 01:10:00
1640,17,BVA_ZAG,2022-09-11,34.0,,,2022-08-07 01:10:00
1641,0,BVA_ZAG,2022-09-01,11.0,,,2022-08-07 01:10:00
1642,5,BVA_ZAG,2022-09-04,32.0,,,2022-08-07 01:10:00
1643,41,CDG_ZAG,2022-09-27,71.0,,,2022-08-07 01:10:00
1644,43,CDG_ZAG,2022-09-28,79.0,,,2022-08-07 01:10:00
1645,22,ZAG_BEG,2022-09-23,49.0,,,2022-08-07 01:10:00
1646,23,ZAG_BEG,2022-09-25,60.0,,,2022-08-07 01:10:00
1647,25,ZAG_BEG,2022-09-29,49.0,,,2022-08-07 01:10:00
1648,10,ZAG_BEG,2022-09-11,75.0,,,2022-08-07 01:10:00
1649,11,ZAG_BEG,2022-09-12,49.0,,,2022-08-07 01:10:00
1650,14,ZAG_BEG,2022-09-15,49.0,,,2022-08-07 01:10:00
1651,15,ZAG_BEG,2022-09-16,50.0,,,2022-08-07 01:10:00
1652,18,ZAG_BEG,2022-09-18,49.0,,,2022-08-07 01:10:00
1653,19,ZAG_BEG,2022-09-19,75.0,,,2022-08-07 01:10:00
1654,0,ZAG_BEG,2022-09-01,49.0,,,2022-08-07 01:10:00
1655,1,ZAG_BEG,2022-09-02,49.0,,,2022-08-07 01:10:00
1656,3,ZAG_BEG,2022-09-03,76.0,,,2022-08-07 01:10:00
1657,4,ZAG_BEG,2022-09-04,74.0,,,2022-08-07 01:10:00
1658,5,ZAG_BEG,2022-09-05,49.0,,,2022-08-07 01:10:00
1659,8,ZAG_BEG,2022-09-09,49.0,,,2022-08-07 01:10:00
1660,9,ZAG_BEG,2022-09-10,60.0,,,2022-08-07 01:10:00
1661,21,ZAG_BEG,2022-09-22,49.0,,,2022-08-07 01:10:00
1662,11,BEG_ZAG,2022-09-10,50.0,,,2022-08-07 01:10:00
1663,22,BEG_ZAG,2022-09-23,50.0,,,2022-08-07 01:10:00
1664,12,BEG_ZAG,2022-09-12,50.0,,,2022-08-07 01:10:00
1665,23,BEG_ZAG,2022-09-26,50.0,,,2022-08-07 01:10:00
1666,15,BEG_ZAG,2022-09-15,51.0,,,2022-08-07 01:10:00
1667,16,BEG_ZAG,2022-09-16,51.0,,,2022-08-07 01:10:00
1668,17,BEG_ZAG,2022-09-17,62.0,,,2022-08-07 01:10:00
1669,19,BEG_ZAG,2022-09-18,61.0,,,2022-08-07 01:10:00
1670,1,BEG_ZAG,2022-09-01,56.0,,,2022-08-07 01:10:00
1671,2,BEG_ZAG,2022-09-02,57.0,,,2022-08-07 01:10:00
1672,4,BEG_ZAG,2022-09-03,77.0,,,2022-08-07 01:10:00
1673,5,BEG_ZAG,2022-09-04,83.0,,,2022-08-07 01:10:00
1674,6,BEG_ZAG,2022-09-05,50.0,,,2022-08-07 01:10:00
1675,8,BEG_ZAG,2022-09-08,50.0,,,2022-08-07 01:10:00
1676,10,BEG_ZAG,2022-09-09,50.0,,,2022-08-07 01:10:00
1677,11,ZAG_MMX,2022-09-24,55.0,,,2022-08-07 01:10:00
1678,12,ZAG_MMX,2022-09-27,31.0,,,2022-08-07 01:10:00
1679,13,ZAG_MMX,2022-09-29,31.0,,,2022-08-07 01:10:00
1680,0,ZAG_MMX,2022-09-01,20.0,,,2022-08-07 01:10:00
1681,2,ZAG_MMX,2022-09-03,31.0,,,2022-08-07 01:10:00
1682,3,ZAG_MMX,2022-09-06,31.0,,,2022-08-07 01:10:00
1683,4,ZAG_MMX,2022-09-08,20.0,,,2022-08-07 01:10:00
1684,5,ZAG_MMX,2022-09-10,20.0,,,2022-08-07 01:10:00
1685,6,ZAG_MMX,2022-09-13,23.0,,,2022-08-07 01:10:00
1686,7,ZAG_MMX,2022-09-15,31.0,,,2022-08-07 01:10:00
1687,8,ZAG_MMX,2022-09-17,56.0,,,2022-08-07 01:10:00
1688,9,ZAG_MMX,2022-09-20,31.0,,,2022-08-07 01:10:00
1689,10,ZAG_MMX,2022-09-22,26.0,,,2022-08-07 01:10:00
1690,11,MMX_ZAG,2022-09-22,20.0,,,2022-08-07 01:11:00
1691,12,MMX_ZAG,2022-09-24,27.0,,,2022-08-07 01:11:00
1692,13,MMX_ZAG,2022-09-27,11.0,,,2022-08-07 01:11:00
1693,14,MMX_ZAG,2022-09-29,32.0,,,2022-08-07 01:11:00
1694,0,MMX_ZAG,2022-09-01,20.0,,,2022-08-07 01:11:00
1695,2,MMX_ZAG,2022-09-03,31.0,,,2022-08-07 01:11:00
1696,3,MMX_ZAG,2022-09-06,22.0,,,2022-08-07 01:11:00
1697,5,MMX_ZAG,2022-09-08,20.0,,,2022-08-07 01:11:00
1698,6,MMX_ZAG,2022-09-10,31.0,,,2022-08-07 01:11:00
1699,7,MMX_ZAG,2022-09-13,21.0,,,2022-08-07 01:11:00
1700,8,MMX_ZAG,2022-09-15,27.0,,,2022-08-07 01:11:00
1701,9,MMX_ZAG,2022-09-17,20.0,,,2022-08-07 01:11:00
1702,10,MMX_ZAG,2022-09-20,63.0,,,2022-08-07 01:11:00
1703,11,ZAG_GOT,2022-09-16,15.0,,,2022-08-07 01:11:00
1704,22,ZAG_GOT,2022-09-30,15.0,,,2022-08-07 01:11:00
1705,13,ZAG_GOT,2022-09-19,38.0,,,2022-08-07 01:11:00
1706,15,ZAG_GOT,2022-09-21,13.0,,,2022-08-07 01:11:00
1707,17,ZAG_GOT,2022-09-23,15.0,,,2022-08-07 01:11:00
1708,1,ZAG_GOT,2022-09-02,15.0,,,2022-08-07 01:11:00
1709,3,ZAG_GOT,2022-09-05,19.0,,,2022-08-07 01:11:00
1710,5,ZAG_GOT,2022-09-07,15.0,,,2022-08-07 01:11:00
1711,6,ZAG_GOT,2022-09-09,14.0,,,2022-08-07 01:11:00
1712,8,ZAG_GOT,2022-09-12,46.0,,,2022-08-07 01:11:00
1713,9,ZAG_GOT,2022-09-14,13.0,,,2022-08-07 01:11:00
1714,20,ZAG_GOT,2022-09-26,29.0,,,2022-08-07 01:11:00
1715,21,ZAG_GOT,2022-09-28,13.0,,,2022-08-07 01:11:00
1716,11,GOT_ZAG,2022-09-21,13.0,,,2022-08-07 01:11:00
1717,13,GOT_ZAG,2022-09-23,24.0,,,2022-08-07 01:11:00
1718,14,GOT_ZAG,2022-09-26,14.0,,,2022-08-07 01:11:00
1719,15,GOT_ZAG,2022-09-28,12.0,,,2022-08-07 01:11:00
1720,16,GOT_ZAG,2022-09-30,13.0,,,2022-08-07 01:11:00
1721,0,GOT_ZAG,2022-09-02,12.0,,,2022-08-07 01:11:00
1722,1,GOT_ZAG,2022-09-05,12.0,,,2022-08-07 01:11:00
1723,3,GOT_ZAG,2022-09-07,12.0,,,2022-08-07 01:11:00
1724,4,GOT_ZAG,2022-09-09,78.0,,,2022-08-07 01:11:00
1725,6,GOT_ZAG,2022-09-12,12.0,,,2022-08-07 01:11:00
1726,7,GOT_ZAG,2022-09-14,12.0,,,2022-08-07 01:11:00
1727,8,GOT_ZAG,2022-09-16,56.0,,,2022-08-07 01:11:00
1728,9,GOT_ZAG,2022-09-19,16.0,,,2022-08-07 01:11:00
1729,22,ZAG_ATH,2022-09-21,91.0,,,2022-08-07 01:11:00
1730,32,ZAG_ATH,2022-09-28,58.0,,,2022-08-07 01:11:00
1731,11,ZAG_ATH,2022-09-10,91.0,,,2022-08-07 01:11:00
1732,15,ZAG_ATH,2022-09-14,84.0,,,2022-08-07 01:11:00
1733,19,ZAG_ATH,2022-09-17,74.0,,,2022-08-07 01:11:00
1734,8,ZAG_ATH,2022-09-07,90.0,,,2022-08-07 01:11:00
1735,24,ATH_ZAG,2022-09-21,76.0,,,2022-08-07 01:11:00
1736,31,ATH_ZAG,2022-09-28,72.0,,,2022-08-07 01:11:00
1737,11,ATH_ZAG,2022-09-10,93.0,,,2022-08-07 01:11:00
1738,16,ATH_ZAG,2022-09-14,93.0,,,2022-08-07 01:11:00
1739,19,ATH_ZAG,2022-09-17,72.0,,,2022-08-07 01:11:00
1740,3,ATH_ZAG,2022-09-03,93.0,,,2022-08-07 01:11:00
1741,13,ZAG_SKG,2022-09-22,63.0,,,2022-08-07 01:11:00
1742,14,ZAG_SKG,2022-09-25,24.0,,,2022-08-07 01:11:00
1743,18,ZAG_SKG,2022-09-29,13.0,,,2022-08-07 01:11:00
1744,0,ZAG_SKG,2022-09-01,15.0,,,2022-08-07 01:11:00
1745,2,ZAG_SKG,2022-09-04,13.0,,,2022-08-07 01:11:00
1746,4,ZAG_SKG,2022-09-08,14.0,,,2022-08-07 01:11:00
1747,7,ZAG_SKG,2022-09-11,17.0,,,2022-08-07 01:11:00
1748,8,ZAG_SKG,2022-09-15,15.0,,,2022-08-07 01:11:00
1749,9,ZAG_SKG,2022-09-18,60.0,,,2022-08-07 01:11:00
1750,11,SKG_ZAG,2022-09-15,46.0,,,2022-08-07 01:11:00
1751,14,SKG_ZAG,2022-09-18,53.0,,,2022-08-07 01:11:00
1752,17,SKG_ZAG,2022-09-22,15.0,,,2022-08-07 01:11:00
1753,19,SKG_ZAG,2022-09-25,79.0,,,2022-08-07 01:11:00
1754,0,SKG_ZAG,2022-09-01,36.0,,,2022-08-07 01:11:00
1755,2,SKG_ZAG,2022-09-04,32.0,,,2022-08-07 01:11:00
1756,4,SKG_ZAG,2022-09-08,29.0,,,2022-08-07 01:11:00
1757,7,SKG_ZAG,2022-09-11,32.0,,,2022-08-07 01:11:00
1758,21,SKG_ZAG,2022-09-29,24.0,,,2022-08-07 01:11:00
1759,11,ZAG_CFU,2022-09-20,26.0,,,2022-08-07 01:11:00
1760,18,ZAG_CFU,2022-09-27,15.0,,,2022-08-07 01:11:00
1761,4,ZAG_CFU,2022-09-06,16.0,,,2022-08-07 01:11:00
1762,7,ZAG_CFU,2022-09-13,15.0,,,2022-08-07 01:11:00
1763,2,CFU_ZAG,2022-09-06,28.0,,,2022-08-07 01:11:00
1764,6,CFU_ZAG,2022-09-13,15.0,,,2022-08-07 01:11:00
1765,7,CFU_ZAG,2022-09-20,42.0,,,2022-08-07 01:11:00
1766,10,CFU_ZAG,2022-09-27,22.0,,,2022-08-07 01:11:00
1767,23,ZAG_LIS,2022-09-16,99.0,,,2022-08-07 01:11:00
1768,46,ZAG_LIS,2022-09-30,88.0,,,2022-08-07 01:11:00
1769,21,ZAG_LIS,2022-09-14,94.0,,,2022-08-07 01:11:00
1770,43,ZAG_LIS,2022-09-28,84.0,,,2022-08-07 01:11:00
1771,31,LIS_ZAG,2022-09-23,97.0,,,2022-08-07 01:11:00
1772,17,LIS_ZAG,2022-09-14,97.0,,,2022-08-07 01:11:00
1773,20,LIS_ZAG,2022-09-16,92.0,,,2022-08-07 01:11:00
1774,22,ZAG_SJJ,2022-09-19,98.0,,,2022-08-07 01:11:00
1775,23,ZAG_SJJ,2022-09-20,93.0,,,2022-08-07 01:11:00
1776,25,ZAG_SJJ,2022-09-21,99.0,,,2022-08-07 01:11:00
1777,27,ZAG_SJJ,2022-09-23,95.0,,,2022-08-07 01:11:00
1778,29,ZAG_SJJ,2022-09-28,99.0,,,2022-08-07 01:11:00
1779,10,ZAG_SJJ,2022-09-09,93.0,,,2022-08-07 01:11:00
1780,11,ZAG_SJJ,2022-09-10,93.0,,,2022-08-07 01:11:00
1781,13,ZAG_SJJ,2022-09-11,93.0,,,2022-08-07 01:11:00
1782,14,ZAG_SJJ,2022-09-12,97.0,,,2022-08-07 01:11:00
1783,16,ZAG_SJJ,2022-09-13,95.0,,,2022-08-07 01:11:00
1784,17,ZAG_SJJ,2022-09-14,97.0,,,2022-08-07 01:11:00
1785,19,ZAG_SJJ,2022-09-15,97.0,,,2022-08-07 01:11:00
1786,0,ZAG_SJJ,2022-09-01,94.0,,,2022-08-07 01:11:00
1787,1,ZAG_SJJ,2022-09-02,95.0,,,2022-08-07 01:11:00
1788,2,ZAG_SJJ,2022-09-03,97.0,,,2022-08-07 01:11:00
1789,3,ZAG_SJJ,2022-09-04,97.0,,,2022-08-07 01:11:00
1790,4,ZAG_SJJ,2022-09-05,99.0,,,2022-08-07 01:11:00
1791,5,ZAG_SJJ,2022-09-06,93.0,,,2022-08-07 01:11:00
1792,7,ZAG_SJJ,2022-09-07,94.0,,,2022-08-07 01:11:00
1793,9,ZAG_SJJ,2022-09-08,93.0,,,2022-08-07 01:11:00
1794,20,ZAG_SJJ,2022-09-16,94.0,,,2022-08-07 01:11:00
1795,21,ZAG_SJJ,2022-09-18,97.0,,,2022-08-07 01:11:00
1796,22,SJJ_ZAG,2022-09-15,94.0,,,2022-08-07 01:12:00
1797,23,SJJ_ZAG,2022-09-16,90.0,,,2022-08-07 01:12:00
1798,25,SJJ_ZAG,2022-09-17,92.0,,,2022-08-07 01:12:00
1799,26,SJJ_ZAG,2022-09-18,93.0,,,2022-08-07 01:12:00
1800,28,SJJ_ZAG,2022-09-19,98.0,,,2022-08-07 01:12:00
1801,30,SJJ_ZAG,2022-09-28,94.0,,,2022-08-07 01:12:00
1802,10,SJJ_ZAG,2022-09-08,92.0,,,2022-08-07 01:12:00
1803,32,SJJ_ZAG,2022-09-30,98.0,,,2022-08-07 01:12:00
1804,12,SJJ_ZAG,2022-09-10,93.0,,,2022-08-07 01:12:00
1805,13,SJJ_ZAG,2022-09-11,93.0,,,2022-08-07 01:12:00
1806,15,SJJ_ZAG,2022-09-12,98.0,,,2022-08-07 01:12:00
1807,18,SJJ_ZAG,2022-09-13,94.0,,,2022-08-07 01:12:00
1808,19,SJJ_ZAG,2022-09-14,94.0,,,2022-08-07 01:12:00
1809,1,SJJ_ZAG,2022-09-01,94.0,,,2022-08-07 01:12:00
1810,3,SJJ_ZAG,2022-09-02,93.0,,,2022-08-07 01:12:00
1811,4,SJJ_ZAG,2022-09-03,93.0,,,2022-08-07 01:12:00
1812,5,SJJ_ZAG,2022-09-04,94.0,,,2022-08-07 01:12:00
1813,8,SJJ_ZAG,2022-09-05,93.0,,,2022-08-07 01:12:00
1814,9,SJJ_ZAG,2022-09-07,92.0,,,2022-08-07 01:12:00
1815,11,ZAG_FKB,2022-09-15,20.0,,,2022-08-07 01:12:00
1816,13,ZAG_FKB,2022-09-17,18.0,,,2022-08-07 01:12:00
1817,15,ZAG_FKB,2022-09-20,38.0,,,2022-08-07 01:12:00
1818,16,ZAG_FKB,2022-09-22,31.0,,,2022-08-07 01:12:00
1819,17,ZAG_FKB,2022-09-24,21.0,,,2022-08-07 01:12:00
1820,18,ZAG_FKB,2022-09-27,11.0,,,2022-08-07 01:12:00
1821,0,ZAG_FKB,2022-09-01,31.0,,,2022-08-07 01:12:00
1822,1,ZAG_FKB,2022-09-03,32.0,,,2022-08-07 01:12:00
1823,4,ZAG_FKB,2022-09-06,30.0,,,2022-08-07 01:12:00
1824,5,ZAG_FKB,2022-09-08,26.0,,,2022-08-07 01:12:00
1825,6,ZAG_FKB,2022-09-10,30.0,,,2022-08-07 01:12:00
1826,9,ZAG_FKB,2022-09-13,18.0,,,2022-08-07 01:12:00
